x,y,Predictions
796472.150424972,1203952.37502093,5.64044333386375e-06
796472.150424972,1203899.36551398,6.74232838206986e-06
796472.150424972,1203846.35600704,8.05240047765329e-06
796472.150424972,1203793.3465001,9.60723289686987e-06
796472.150424972,1203740.33699316,1.14490018037785e-05
796472.150424972,1203687.32748621,1.36261256758682e-05
796472.150424972,1203634.31797927,1.61939218199343e-05
796472.150424972,1203581.30847233,1.92152643652868e-05
796472.150424972,1203528.29896539,2.27612235252072e-05
796472.150424972,1203475.28945845,2.69116608453624e-05
796472.150424972,1203422.2799515,3.17557497288226e-05
796472.150424972,1203369.27044456,3.73923849209535e-05
796472.150424972,1203316.26093762,4.39304391026146e-05
796472.150424972,1203263.25143068,5.14888196007738e-05
796472.150424972,1203210.24192373,6.01962738837109e-05
796472.150424972,1203157.23241679,7.01908894408716e-05
796472.150424972,1203104.22290985,8.16192324001471e-05
796472.150424972,1203051.21340291,9.46350704040017e-05
796472.150424972,1202998.20389597,0.00010939762947344
796472.150424972,1202945.19438902,0.000126069342451037
796472.150424972,1202892.18488208,0.000144813058695527
796472.150424972,1202839.17537514,0.000165788701461309
796472.150424972,1202786.1658682,0.000189149381130924
796472.150424972,1202733.15636125,0.000215036999239507
796472.150424972,1202680.14685431,0.000243577409795646
796472.150424972,1202627.13734737,0.000274875240150476
796472.150424972,1202574.12784043,0.000309008512550527
796472.150424972,1202521.11833349,0.000346023248001982
796472.150424972,1202468.10882654,0.000385928274144936
796472.150424972,1202415.0993196,0.000428690495953568
796472.150424972,1202362.08981266,0.000474230919266504
796472.150424972,1202309.08030572,0.000522421739092101
796472.150424972,1202256.07079878,0.000573084813842183
796472.150424972,1202203.06129183,0.000625991839715192
796472.150424972,1202150.05178489,0.00068086651339253
796472.150424972,1202097.04227795,0.000737388923841892
796472.150424972,1202044.03277101,0.000795202344458371
796472.150424972,1201991.02326406,0.000853922505889466
796472.150424972,1201938.01375712,0.000913149320807093
796472.150424972,1201885.00425018,0.000972480910300808
796472.150424972,1201831.99474324,0.00103152965593519
796472.150424972,1201778.9852363,0.00108993988290818
796472.150424972,1201725.97572935,0.00114740668137607
796472.150424972,1201672.96622241,0.00120369530932854
796472.150424972,1201619.95671547,0.00125866060584421
796472.150424972,1201566.94720853,0.00131226589104082
796472.150424972,1201513.93770158,0.00136460094843003
796472.150424972,1201460.92819464,0.00141589888221171
796472.150424972,1201407.9186877,0.00146655191682031
796472.150424972,1201354.90918076,0.00151712655457251
796472.150424972,1201301.89967382,0.00156837892202115
796472.150424972,1201248.89016687,0.00162127160838369
796472.150424972,1201195.88065993,0.00167699382499755
796472.150424972,1201142.87115299,0.0017369872953916
796472.150424972,1201089.86164605,0.00180298093551942
796472.150424972,1201036.8521391,0.00187703813352946
796472.150424972,1200983.84263216,0.00196162133812419
796472.150424972,1200930.83312522,0.00205967978530739
796472.150424972,1200877.82361828,0.00217476762689593
796472.150424972,1200824.81411134,0.00231120157934455
796472.150424972,1200771.80460439,0.00247426960504513
796472.150424972,1200718.79509745,0.0026705051779681
796472.150424972,1200665.78559051,0.00290804543773211
796472.150424972,1200612.77608357,0.00319709596936078
796472.150424972,1200347.72854886,0.00600774999484793
796472.150424972,1200294.71904191,0.00703543451015891
796472.150424972,1200241.70953497,0.00831952447642869
796472.150424972,1199764.62397249,0.0472494465560131
796472.150424972,1199711.61446555,0.0568262774744332
796472.150424972,1199499.57643778,0.10573078459376
796472.150424972,1199128.50988919,0.158052596983311
796472.150424972,1199022.4908753,0.148662052636488
796472.150424972,1198969.48136836,0.140610782649029
796472.150424972,1198757.44334059,0.0996824145590742
796472.150424972,1198651.42432671,0.0806663422504728
796472.150424972,1198386.37679199,0.049491185227821
796472.150424972,1198227.34827117,0.0411120428433499
796472.150424972,1198174.33876423,0.0396674583550495
796472.150424972,1197803.27221563,0.0458074353749575
796472.150424972,1197750.26270869,0.0492174550667571
796472.150424972,1197697.25320175,0.053418859885052
796472.150424972,1197485.21517398,0.0798387882115442
796472.150424972,1197432.20566704,0.0892522531632456
796472.150424972,1197379.19616009,0.0998887694183277
796472.150424972,1197326.18665315,0.111728060592359
796472.150424972,1197273.17714621,0.124681960995486
796472.150424972,1197220.16763927,0.13857634663232
796472.150424972,1197167.15813232,0.153136291997706
796472.150424972,1197114.14862538,0.167978237647287
796472.150424972,1197061.13911844,0.182613301061273
796472.150424972,1197008.1296115,0.196465328910945
796472.150424972,1196955.12010456,0.208905583324881
796472.150424972,1196902.11059761,0.21930306200794
796472.150424972,1196849.10109067,0.227085782467143
796472.150424972,1196796.09158373,0.231804781253265
796472.150424972,1196743.08207679,0.233190238070234
796472.150424972,1196690.07256984,0.231189077641393
796472.150424972,1196637.0630629,0.22597610587006
796472.150424972,1196584.05355596,0.217935778650214
796472.150424972,1196531.04404902,0.207617777778235
796472.150424972,1196478.03454208,0.195674917555454
796472.150424972,1196425.02503513,0.182794978205139
796472.150424972,1196372.01552819,0.169638117956079
796472.150424972,1196319.00602125,0.156788859535779
796472.150424972,1196265.99651431,0.144727408682263
796472.150424972,1196212.98700736,0.133820669148239
796472.150424972,1196159.97750042,0.124329943375982
796472.150424972,1196106.96799348,0.116430537941453
796472.150424972,1196053.95848654,0.110238303148571
796472.150424972,1196000.9489796,0.105839090115347
796472.150424972,1195947.93947265,0.103318631881042
796472.150424972,1195894.92996571,0.102791951082513
796472.150424972,1195841.92045877,0.104432745482021
796472.150424972,1195788.91095183,0.108504149297008
796472.150424972,1195735.90144488,0.115392744506025
796472.150424972,1195682.89193794,0.125647613942015
796472.150424972,1195629.882431,0.140025370967428
796472.150424972,1195576.87292406,0.159540030134434
796472.150424972,1195523.86341712,0.185512583320672
796472.150424972,1195470.85391017,0.219608276994476
796472.150424972,1195417.84440323,0.26383899272007
796472.150424972,1195364.83489629,0.320493827631794
796472.150424972,1195311.82538935,0.391945322826484
796472.150424972,1195258.81588241,0.480268650969037
796472.150424972,1195205.80637546,0.586619678343129
796472.150424972,1195152.79686852,0.71036403074281
796472.150424972,1195099.78736158,0.848050457597758
796472.150424972,1195046.77785464,0.992477033295502
796472.150424972,1194993.76834769,1.13226590822848
796472.150424972,1194940.75884075,1.25244435021438
796472.150424972,1194887.74933381,1.33639795593125
796472.150424972,1194834.73982687,1.36913534484915
796472.150424972,1194781.73031993,1.34116053403262
796472.150424972,1194728.72081298,1.25168060507733
796472.150424972,1194675.71130604,1.10977925940452
796472.150424972,1194622.7017991,0.932794831649676
796472.150424972,1194569.69229216,0.742270228839477
796472.150424972,1194516.68278521,0.55890786435775
796472.150424972,1194463.67327827,0.398342788946849
796472.150424972,1194410.66377133,0.269033157997659
796472.150424972,1194357.65426439,0.17251507590885
796472.150424972,1194304.64475745,0.105315002990006
796472.150424972,1194251.6352505,0.0614144259939721
796472.150424972,1194198.62574356,0.0343493549097855
796472.150424972,1194145.61623662,0.0185109115939046
796472.150424972,1194092.60672968,0.00966039930003604
796472.150424972,1194039.59722273,0.00490886153877473
796472.150424972,1190381.94124372,0.0974463894940376
796472.150424972,1190328.93173678,0.126517364140659
796472.150424972,1190275.92222984,0.158482491278991
796472.150424972,1190222.9127229,0.191130376794634
796472.150424972,1190169.90321595,0.221557443919918
796472.150424972,1190116.89370901,0.246595525326145
796472.150424972,1190063.88420207,0.263402384687396
796472.150424972,1190010.87469513,0.270055034945154
796472.150424972,1189957.86518819,0.265960191260167
796472.150424972,1189904.85568124,0.251949199040316
796472.150424972,1189851.8461743,0.230036211649262
796472.150424972,1189798.83666736,0.202935282954396
796472.150424972,1189745.82716042,0.173500399880991
796472.150424972,1189692.81765347,0.144248537635408
796472.150424972,1189639.80814653,0.117064904558512
796472.150424972,1189586.79863959,0.0931100540184767
796472.150424972,1189533.78913265,0.0728865479392866
796472.150424972,1189480.77962571,0.0563953670131157
796472.150424972,1189427.77011876,0.043316098340896
796472.150424972,1189374.76061182,0.0331660751647758
796472.150424972,1189321.75110488,0.0254177863055805
796472.150424972,1189268.74159794,0.0195722831601858
796472.150424972,1189215.73209099,0.0151964444125196
796472.150424972,1189162.72258405,0.0119352064542494
796472.150424972,1189109.71307711,0.00950897600087333
796472.150424972,1189056.70357017,0.00770385378732904
796472.150424972,1189003.69406323,0.00635955810045647
796472.150424972,1188950.68455628,0.00535774739940218
796472.150424972,1188897.67504934,0.00461196094725158
796472.150424972,1188844.6655424,0.00405952258282601
796472.150424972,1188791.65603546,0.00365530663915604
796472.150424972,1188738.64652851,0.00336708226554005
796472.150424972,1188685.63702157,0.00317211301536187
796525.155617745,1204111.40354175,3.46199927372752e-06
796525.155617745,1204058.39403481,4.14070173732741e-06
796525.155617745,1204005.38452787,4.95004374040835e-06
796525.155617745,1203952.37502093,5.91385896737545e-06
796525.155617745,1203899.36551398,7.05989857837112e-06
796525.155617745,1203846.35600704,8.42035372436234e-06
796525.155617745,1203793.3465001,1.0032415764266e-05
796525.155617745,1203740.33699316,1.19388681625171e-05
796525.155617745,1203687.32748621,1.41887010689862e-05
796525.155617745,1203634.31797927,1.68377360710071e-05
796525.155617745,1203581.30847233,1.99492445660453e-05
796525.155617745,1203528.29896539,2.35945386733058e-05
796525.155617745,1203475.28945845,2.78535086660445e-05
796525.155617745,1203422.2799515,3.28150756977294e-05
796525.155617745,1203369.27044456,3.85775233091006e-05
796525.155617745,1203316.26093762,4.5248666101191e-05
796525.155617745,1203263.25143068,5.29458093748018e-05
796525.155617745,1203210.24192373,6.17954498757149e-05
796525.155617745,1203157.23241679,7.19326655206468e-05
796525.155617745,1203104.22290985,8.35001416433355e-05
796525.155617745,1203051.21340291,9.66467834636956e-05
796525.155617745,1202998.20389597,0.000111525869729769
796525.155617745,1202945.19438902,0.000128292711373879
796525.155617745,1202892.18488208,0.000147101792055586
796525.155617745,1202839.17537514,0.000168103385011278
796525.155617745,1202786.1658682,0.000191439662891743
796525.155617745,1202733.15636125,0.000217240344200133
796525.155617745,1202680.14685431,0.000245617951195785
796525.155617745,1202627.13734737,0.000276662788985157
796525.155617745,1202574.12784043,0.000310437792845191
796525.155617745,1202521.11833349,0.000346973429023947
796525.155617745,1202468.10882654,0.000386262871276227
796525.155617745,1202415.0993196,0.000428257708710013
796525.155617745,1202362.08981266,0.000472864467244285
796525.155617745,1202309.08030572,0.000519942243948018
796525.155617745,1202256.07079878,0.000569301757489617
796525.155617745,1202203.06129183,0.00062070610578391
796525.155617745,1202150.05178489,0.000673873491084737
796525.155617745,1202097.04227795,0.000728482121517239
796525.155617745,1202044.03277101,0.000784177425977065
796525.155617745,1201991.02326406,0.000840581627841497
796525.155617745,1201938.01375712,0.000897305615596441
796525.155617745,1201885.00425018,0.00095396293135299
796525.155617745,1201831.99474324,0.00101018557992071
796525.155617745,1201778.9852363,0.00106564125263793
796525.155617745,1201725.97572935,0.00112005147436538
796525.155617745,1201672.96622241,0.00117321013268627
796525.155617745,1201619.95671547,0.00122500184883814
796525.155617745,1201566.94720853,0.00127541971188198
796525.155617745,1201513.93770158,0.0013245820295379
796525.155617745,1201460.92819464,0.00137274795514396
796525.155617745,1201407.9186877,0.00142033212973847
796525.155617745,1201354.90918076,0.00146791882648111
796525.155617745,1201301.89967382,0.00151627649400682
796525.155617745,1201248.89016687,0.00156637405846679
796525.155617745,1201195.88065993,0.00161940085737602
796525.155617745,1201142.87115299,0.00167679264657137
796525.155617745,1201089.86164605,0.00174026676171682
796525.155617745,1201036.8521391,0.00181187026153557
796525.155617745,1200983.84263216,0.001894045784306
796525.155617745,1200930.83312522,0.00198972098584479
796525.155617745,1200347.72854886,0.00591621654196313
796525.155617745,1200294.71904191,0.00694521343433081
796525.155617745,1200241.70953497,0.00823236966968043
796525.155617745,1199764.62397249,0.0470241756386955
796525.155617745,1199711.61446555,0.0564100747802995
796525.155617745,1199499.57643778,0.102901574075839
796525.155617745,1199128.50988919,0.143242330968924
796525.155617745,1199075.50038224,0.13834073625116
796525.155617745,1199022.4908753,0.131207934284639
796525.155617745,1198969.48136836,0.122419074162501
796525.155617745,1198916.47186142,0.112588815461727
796525.155617745,1198863.46235447,0.102302487628973
796525.155617745,1198810.45284753,0.0920651335613945
796525.155617745,1198757.44334059,0.0822726472086751
796525.155617745,1198704.43383365,0.0732037912936991
796525.155617745,1198651.42432671,0.0650283111554211
796525.155617745,1198598.41481976,0.0578249794046264
796525.155617745,1198545.40531282,0.0516037970610758
796525.155617745,1198492.39580588,0.0463279856607084
796525.155617745,1198439.38629894,0.0419331065035318
796525.155617745,1198386.37679199,0.0383421436210997
796525.155617745,1198333.36728505,0.0354764594791833
796525.155617745,1198280.35777811,0.0332631544357551
796525.155617745,1198227.34827117,0.0316396215524161
796525.155617745,1198174.33876423,0.030556110393172
796525.155617745,1198121.32925728,0.0299770070697384
796525.155617745,1198068.31975034,0.0298813816726437
796525.155617745,1198015.3102434,0.0302631946272986
796525.155617745,1197962.30073646,0.0311314114068053
796525.155617745,1197909.29122951,0.032510154856765
796525.155617745,1197856.28172257,0.0344389214070345
796525.155617745,1197803.27221563,0.0369727929432689
796525.155617745,1197750.26270869,0.0401824808203793
796525.155617745,1197697.25320175,0.0441539350998087
796525.155617745,1197644.2436948,0.0489871376006048
796525.155617745,1197591.23418786,0.0547935760423942
796525.155617745,1197538.22468092,0.061691783633288
796525.155617745,1197485.21517398,0.0698002541269979
796525.155617745,1197432.20566704,0.0792270549616865
796525.155617745,1197379.19616009,0.0900556265831865
796525.155617745,1197326.18665315,0.102326650156016
796525.155617745,1197273.17714621,0.116016554211603
796525.155617745,1197220.16763927,0.131014234421893
796525.155617745,1197167.15813232,0.147098809490195
796525.155617745,1197114.14862538,0.163922522487835
796525.155617745,1197061.13911844,0.181003854508667
796525.155617745,1197008.1296115,0.197736058631833
796525.155617745,1196955.12010456,0.21341516187329
796525.155617745,1196902.11059761,0.227288747090627
796525.155617745,1196849.10109067,0.238622689762893
796525.155617745,1196796.09158373,0.246778260667284
796525.155617745,1196743.08207679,0.251287924630643
796525.155617745,1196690.07256984,0.251916257658035
796525.155617745,1196637.0630629,0.248693763330554
796525.155617745,1196584.05355596,0.241916127000481
796525.155617745,1196531.04404902,0.232108528481292
796525.155617745,1196478.03454208,0.219962033060561
796525.155617745,1196425.02503513,0.206254591251195
796525.155617745,1196372.01552819,0.191771262745029
796525.155617745,1196319.00602125,0.177236642742847
796525.155617745,1196265.99651431,0.163268060192526
796525.155617745,1196212.98700736,0.150352622354201
796525.155617745,1196159.97750042,0.138846287744092
796525.155617745,1196106.96799348,0.128989972067314
796525.155617745,1196053.95848654,0.12093654709901
796525.155617745,1196000.9489796,0.114783141551953
796525.155617745,1195947.93947265,0.110604725174801
796525.155617745,1195894.92996571,0.108486870922022
796525.155617745,1195841.92045877,0.108557347220523
796525.155617745,1195788.91095183,0.11101752541048
796525.155617745,1195735.90144488,0.116175396510261
796525.155617745,1195682.89193794,0.124482230920285
796525.155617745,1195629.882431,0.136574469922894
796525.155617745,1195576.87292406,0.153321014167428
796525.155617745,1195523.86341712,0.175873114842624
796525.155617745,1195470.85391017,0.205708746872815
796525.155617745,1195417.84440323,0.24465470377254
796525.155617745,1195364.83489629,0.294857153575577
796525.155617745,1195311.82538935,0.358656000293769
796525.155617745,1195258.81588241,0.438304431460528
796525.155617745,1195205.80637546,0.535472377590972
796525.155617745,1195152.79686852,0.650497668480392
796525.155617745,1195099.78736158,0.781420934754273
796525.155617745,1195046.77785464,0.922970566047996
796525.155617745,1194993.76834769,1.0658334394933
796525.155617745,1194940.75884075,1.1966859097852
796525.155617745,1194887.74933381,1.29944832822926
796525.155617745,1194834.73982687,1.35794739876436
796525.155617745,1194781.73031993,1.35961090851041
796525.155617745,1194728.72081298,1.29916700396553
796525.155617745,1194675.71130604,1.1809465234585
796525.155617745,1194622.7017991,1.01864485731905
796525.155617745,1194569.69229216,0.83232885258362
796525.155617745,1194516.68278521,0.643657764358305
796525.155617745,1194463.67327827,0.471059460021542
796525.155617745,1194410.66377133,0.32650870986445
796525.155617745,1194357.65426439,0.214687871477071
796525.155617745,1194304.64475745,0.13423088098587
796525.155617745,1194251.6352505,0.080055237902009
796525.155617745,1194198.62574356,0.0457165854188897
796525.155617745,1194145.61623662,0.0251084668860684
796525.155617745,1194092.60672968,0.0133281170783299
796525.155617745,1194039.59722273,0.00687453184433186
796525.155617745,1190593.97927149,0.038175242630484
796525.155617745,1190540.96976455,0.0546955999333065
796525.155617745,1190487.96025761,0.0765636943127014
796525.155617745,1190434.95075067,0.104358690880331
796525.155617745,1190381.94124372,0.138065106293334
796525.155617745,1190328.93173678,0.176774941694932
796525.155617745,1190275.92222984,0.218486710469932
796525.155617745,1190222.9127229,0.26011806939337
796525.155617745,1190169.90321595,0.297815445404661
796525.155617745,1190116.89370901,0.327555539270132
796525.155617745,1190063.88420207,0.345915858551489
796525.155617745,1190010.87469513,0.350798493542356
796525.155617745,1189957.86518819,0.341877750690244
796525.155617745,1189904.85568124,0.320626925072981
796525.155617745,1189851.8461743,0.289927949453258
796525.155617745,1189798.83666736,0.253409499296816
796525.155617745,1189745.82716042,0.21473024311289
796525.155617745,1189692.81765347,0.177002738052093
796525.155617745,1189639.80814653,0.142466663904619
796525.155617745,1189586.79863959,0.112418625834131
796525.155617745,1189533.78913265,0.0873328731873996
796525.155617745,1189480.77962571,0.0670800757226323
796525.155617745,1189427.77011876,0.0511621655688576
796525.155617745,1189374.76061182,0.0389110019470205
796525.155617745,1189321.75110488,0.0296295011060665
796525.155617745,1189268.74159794,0.0226760119240894
796525.155617745,1189215.73209099,0.017503990234647
796525.155617745,1189162.72258405,0.013671850958669
796525.155617745,1189109.71307711,0.0108359455721013
796525.155617745,1189056.70357017,0.00873596397820801
796525.155617745,1189003.69406323,0.00717850120085294
796525.155617745,1188950.68455628,0.0060218107383792
796525.155617745,1188897.67504934,0.00516299369144328
796525.155617745,1188844.6655424,0.00452786569950041
796525.155617745,1188791.65603546,0.00406325645642935
796525.155617745,1188738.64652851,0.00373131845643841
796578.160810519,1204164.41304869,3.05220616469135e-06
796578.160810519,1204111.40354175,3.64744174365553e-06
796578.160810519,1204058.39403481,4.35709351766195e-06
796578.160810519,1204005.38452787,5.20209640429538e-06
796578.160810519,1203952.37502093,6.20685854296348e-06
796578.160810519,1203899.36551398,7.3997355462356e-06
796578.160810519,1203846.35600704,8.81354245730758e-06
796578.160810519,1203793.3465001,1.04860990638575e-05
796578.160810519,1203740.33699316,1.2460801690293e-05
796578.160810519,1203687.32748621,1.47872115663485e-05
796578.160810519,1203634.31797927,1.75216463422956e-05
796578.160810519,1203581.30847233,2.07277573082202e-05
796578.160810519,1203528.29896539,2.44770704307925e-05
796578.160810519,1203475.28945845,2.88494645427606e-05
796578.160810519,1203422.2799515,3.39335550567084e-05
796578.160810519,1203369.27044456,3.98269466338643e-05
796578.160810519,1203316.26093762,4.66363135932865e-05
796578.160810519,1203263.25143068,5.44772628375533e-05
796578.160810519,1203210.24192373,6.34739311046936e-05
796578.160810519,1203157.23241679,7.37582668997183e-05
796578.160810519,1203104.22290985,8.54689480272844e-05
796578.160810519,1203051.21340291,9.87498887810325e-05
796578.160810519,1202998.20389597,0.000113748297087233
796578.160810519,1202945.19438902,0.000130612251753793
796578.160810519,1202892.18488208,0.000149487783865073
796578.160810519,1202839.17537514,0.000170515464578707
796578.160810519,1202786.1658682,0.00019382652422593
796578.160810519,1202733.15636125,0.000219538554545853
796578.160810519,1202680.14685431,0.000247750876645075
796578.160810519,1202627.13734737,0.000278539691055859
796578.160810519,1202574.12784043,0.000311953161853192
796578.160810519,1202521.11833349,0.000348006622542425
796578.160810519,1202468.10882654,0.000386678125269975
796578.160810519,1202415.0993196,0.000427904584372442
796578.160810519,1202362.08981266,0.000471578787564184
796578.160810519,1202256.07079878,0.000565611366853755
796578.160810519,1202203.06129183,0.000615525617939502
796578.160810519,1201672.96622241,0.00114332448730345
796578.160810519,1201619.95671547,0.00119201764254486
796578.160810519,1201566.94720853,0.00123931953668354
796578.160810519,1201195.88065993,0.00156253648110371
796578.160810519,1200983.84263216,0.001826085966977
796578.160810519,1200930.83312522,0.00191884010581797
796578.160810519,1200718.79509745,0.00250625148121484
796578.160810519,1200294.71904191,0.00680777960840893
796578.160810519,1200241.70953497,0.00808347822950824
796578.160810519,1199976.66200026,0.0211222284959332
796578.160810519,1199923.65249332,0.0258194277528126
796578.160810519,1199870.64298638,0.0315013537510824
796578.160810519,1199817.63347943,0.0382714011340581
796578.160810519,1199764.62397249,0.0461894294097389
796578.160810519,1199711.61446555,0.0552447272697894
796578.160810519,1199658.60495861,0.0653275608885856
796578.160810519,1199605.59545167,0.0762047723132446
796578.160810519,1199552.58594472,0.0875066607108925
796578.160810519,1199499.57643778,0.0987326930535658
796578.160810519,1199446.56693084,0.109281552946218
796578.160810519,1199393.5574239,0.11850634280324
796578.160810519,1199340.54791695,0.125789161540063
796578.160810519,1199287.53841001,0.13062268318499
796578.160810519,1199234.52890307,0.132682255567906
796578.160810519,1199181.51939613,0.131872451270541
796578.160810519,1199128.50988919,0.128337409500409
796578.160810519,1199075.50038224,0.122433168276767
796578.160810519,1199022.4908753,0.114669493244207
796578.160810519,1198969.48136836,0.105635310069959
796578.160810519,1198916.47186142,0.0959238268584893
796578.160810519,1198863.46235447,0.0860708045310882
796578.160810519,1198810.45284753,0.0765138463451436
796578.160810519,1198757.44334059,0.0675743462782824
796578.160810519,1198704.43383365,0.0594587983112041
796578.160810519,1198651.42432671,0.0522734855043165
796578.160810519,1198598.41481976,0.0460460974335495
796578.160810519,1198545.40531282,0.0407488913050336
796578.160810519,1198492.39580588,0.0363197684095943
796578.160810519,1198439.38629894,0.0326793979782457
796578.160810519,1198386.37679199,0.0297438948284088
796578.160810519,1198333.36728505,0.0274334269417725
796578.160810519,1198280.35777811,0.0256775505410504
796578.160810519,1198227.34827117,0.0244181736515127
796578.160810519,1198174.33876423,0.023610968793039
796578.160810519,1198121.32925728,0.0232258952233965
796578.160810519,1198068.31975034,0.0232473165156778
796578.160810519,1198015.3102434,0.0236740430665582
796578.160810519,1197962.30073646,0.0245195017945536
796578.160810519,1197909.29122951,0.0258121340580005
796578.160810519,1197856.28172257,0.0275960385002167
796578.160810519,1197803.27221563,0.0299317965427922
796578.160810519,1197750.26270869,0.0328973329934647
796578.160810519,1197697.25320175,0.0365885626756206
796578.160810519,1197644.2436948,0.0411194494349657
796578.160810519,1197591.23418786,0.0466209557104407
796578.160810519,1197538.22468092,0.0532381986191563
796578.160810519,1197485.21517398,0.0611249774011299
796578.160810519,1197432.20566704,0.0704347438673079
796578.160810519,1197379.19616009,0.0813071244962856
796578.160810519,1197326.18665315,0.0938493656227196
796578.160810519,1197273.17714621,0.108112666208642
796578.160810519,1197220.16763927,0.12406436666143
796578.160810519,1197167.15813232,0.141558380667533
796578.160810519,1197114.14862538,0.160307949926167
796578.160810519,1197061.13911844,0.179866427871161
796578.160810519,1197008.1296115,0.199622807798544
796578.160810519,1196955.12010456,0.218818431896976
796578.160810519,1196902.11059761,0.236589169284848
796578.160810519,1196849.10109067,0.252033149604581
796578.160810519,1196796.09158373,0.264298392643047
796578.160810519,1196743.08207679,0.272678693278614
796578.160810519,1196690.07256984,0.276701776239714
796578.160810519,1196637.0630629,0.276192845478571
796578.160810519,1196584.05355596,0.271300185488009
796578.160810519,1196531.04404902,0.26247693589453
796578.160810519,1196478.03454208,0.250422571331893
796578.160810519,1196425.02503513,0.235996157921892
796578.160810519,1196372.01552819,0.220118575256788
796578.160810519,1196319.00602125,0.203681313012103
796578.160810519,1196265.99651431,0.187475587058847
796578.160810519,1196212.98700736,0.172149126948829
796578.160810519,1196159.97750042,0.158191307063751
796578.160810519,1196106.96799348,0.14594216315266
796578.160810519,1196053.95848654,0.135618156265041
796578.160810519,1196000.9489796,0.127347255105868
796578.160810519,1195947.93947265,0.121207310407968
796578.160810519,1195894.92996571,0.117263900914228
796578.160810519,1195841.92045877,0.115606090527714
796578.160810519,1195788.91095183,0.116380387688981
796578.160810519,1195735.90144488,0.119824445214746
796578.160810519,1195682.89193794,0.126302636641619
796578.160810519,1195629.882431,0.136345555071641
796578.160810519,1195576.87292406,0.150694536697981
796578.160810519,1195523.86341712,0.170350114634861
796578.160810519,1195470.85391017,0.196619173792926
796578.160810519,1195417.84440323,0.231148595703916
796578.160810519,1195364.83489629,0.275922543359776
796578.160810519,1195311.82538935,0.333186330926947
796578.160810519,1195258.81588241,0.40524454246953
796578.160810519,1195205.80637546,0.494071721048815
796578.160810519,1195152.79686852,0.600683902394315
796578.160810519,1195099.78736158,0.724267320400103
796578.160810519,1195046.77785464,0.86116356119398
796578.160810519,1194993.76834769,1.00396609191576
796578.160810519,1194940.75884075,1.14114721431595
796578.160810519,1194834.73982687,1.33719964938665
796578.160810519,1194728.72081298,1.33226416474484
796578.160810519,1194516.68278521,0.726597794768691
796578.160810519,1194463.67327827,0.545240141821823
796578.160810519,1190753.00779232,0.017995152772493
796578.160810519,1190699.99828538,0.02656828962283
796578.160810519,1190646.98877843,0.0387282726793924
796578.160810519,1190593.97927149,0.0555567553190882
796578.160810519,1190540.96976455,0.0781691148007657
796578.160810519,1190487.96025761,0.107513312991372
796578.160810519,1190434.95075067,0.144075253727424
796578.160810519,1190381.94124372,0.18752515797827
796578.160810519,1190328.93173678,0.236388301602321
796578.160810519,1190275.92222984,0.287865371882938
796578.160810519,1190222.9127229,0.337933986500173
796578.160810519,1190169.90321595,0.381808951875166
796578.160810519,1190116.89370901,0.414724615078902
796578.160810519,1190063.88420207,0.432865944258963
796578.160810519,1190010.87469513,0.434181283581852
796578.160810519,1189957.86518819,0.418817244664798
796578.160810519,1189904.85568124,0.389035760234229
796578.160810519,1189851.8461743,0.348654398430963
796578.160810519,1189798.83666736,0.302208510549265
796578.160810519,1189745.82716042,0.254098562587525
796578.160810519,1189692.81765347,0.207942889875544
796578.160810519,1189639.80814653,0.166244137687177
796578.160810519,1189586.79863959,0.130358407983335
796578.160810519,1189533.78913265,0.100677103597749
796578.160810519,1189480.77962571,0.0769077521060036
796578.160810519,1189427.77011876,0.058359105069296
796578.160810519,1189374.76061182,0.0441737283412645
796578.160810519,1189056.70357017,0.0096973340893177
796578.160810519,1188950.68455628,0.0066478508093773
796578.160810519,1188897.67504934,0.00568593989562535
796578.160810519,1188844.6655424,0.00497541096706276
796578.160810519,1188791.65603546,0.00445583352898046
796631.166003292,1204164.41304869,3.22319515064717e-06
796631.166003292,1204111.40354175,3.84701830640924e-06
796631.166003292,1204058.39403481,4.5896607113484e-06
796631.166003292,1204005.38452787,5.47261343109434e-06
796631.166003292,1203952.37502093,6.52087666794829e-06
796631.166003292,1203899.36551398,7.76342619501342e-06
796631.166003292,1203846.35600704,9.23371378087494e-06
796631.166003292,1203793.3465001,1.09701964667482e-05
796631.166003292,1203740.33699316,1.30168869700523e-05
796631.166003292,1203687.32748621,1.54239144287318e-05
796631.166003292,1203634.31797927,1.82480811722984e-05
796631.166003292,1203581.30847233,2.15533972391873e-05
796631.166003292,1203528.29896539,2.54115700229071e-05
796631.166003292,1203475.28945845,2.99024218324575e-05
796631.166003292,1203422.2799515,3.51142034581907e-05
796631.166003292,1203369.27044456,4.11437672629496e-05
796631.166003292,1203316.26093762,4.809655915197e-05
796631.166003292,1203263.25143068,5.60863853592347e-05
796631.166003292,1203210.24192373,6.52349077277433e-05
796631.166003292,1203157.23241679,7.56708205136438e-05
796631.166003292,1203104.22290985,8.75286632032418e-05
796631.166003292,1203051.21340291,0.000100947227907205
796631.166003292,1202998.20389597,0.00011606752708255
796631.166003292,1202945.19438902,0.000133030298076115
796631.166003292,1202892.18488208,0.000151973035632579
796631.166003292,1202839.17537514,0.000173026562272348
796631.166003292,1202786.1658682,0.000196311169329401
796631.166003292,1202733.15636125,0.000221932388202479
